OrderID,OrderDate,City,Region,Category,Product,CustomerID,CustomerType,PaymentMode,Quantity,Sales,Cost,DiscountPercent,Profit,ProfitMargin_%
256,2022-09-13,Hyderabad,North,Furniture,Mobile,1712,Returning,Net Banking,5,11265,14022,6,-2757,-24.47
257,2022-09-14,Chennai,West,Furniture,Laptop,1493,Returning,Cash,3,33152,538,14,32614,98.38
258,2022-09-15,Delhi,South,Electronics,Sofa,1199,Returning,Net Banking,1,28724,18159,12,10565,36.78
259,2022-09-16,Bangalore,South,Furniture,Shirt,1254,Returning,UPI,9,31624,16502,5,15122,47.82
260,2022-09-17,Bangalore,South,Clothing,Shirt,1178,New,Cash,5,35119,23953,14,11166,31.79
261,2022-09-18,Bangalore,South,Groceries,Table,1546,Returning,Net Banking,9,40958,5357,16,35601,86.92
262,2022-09-19,Hyderabad,North,Furniture,Sofa,1593,New,UPI,4,30389,16812,3,13577,44.68
263,2022-09-20,Delhi,North,Electronics,Mobile,1388,Returning,Cash,5,17650,1936,21,15714,89.03
264,2022-09-21,Chennai,South,Clothing,Laptop,1397,Returning,Net Banking,4,27014,28069,26,-1055,-3.91
265,2022-09-22,Mumbai,South,Groceries,Table,1731,Returning,UPI,2,11885,26545,21,-14660,-123.35
266,2022-09-23,Chennai,South,Groceries,Mobile,1157,New,Card,1,8434,18983,26,-10549,-125.08
267,2022-09-24,Mumbai,North,Furniture,Rice,1003,Returning,UPI,8,31028,25449,13,5579,17.98
268,2022-09-25,Chennai,South,Groceries,Shirt,1166,Returning,Card,4,2022,8193,14,-6171,-305.19
269,2022-09-26,Delhi,South,Furniture,Rice,1467,Returning,Net Banking,5,25331,13718,27,11613,45.85
270,2022-09-27,Mumbai,South,Furniture,Shirt,1959,Returning,UPI,6,3037,4751,11,-1714,-56.44
271,2022-09-28,Hyderabad,West,Clothing,Shirt,1408,Returning,Card,8,9756,20909,18,-11153,-114.32
272,2022-09-29,Chennai,South,Clothing,Rice,1411,New,Cash,8,47326,9805,21,37521,79.28
273,2022-09-30,Chennai,West,Electronics,Rice,1203,New,UPI,7,18443,27802,27,-9359,-50.75
274,2022-10-01,Mumbai,West,Clothing,Mobile,1193,Returning,Net Banking,4,35192,11090,9,24102,68.49
275,2022-10-02,Hyderabad,South,Clothing,Table,1234,Returning,Cash,6,5123,23096,5,-17973,-350.83
276,2022-10-03,Hyderabad,West,Furniture,Table,1717,New,Card,4,17603,20118,27,-2515,-14.29
277,2022-10-04,Delhi,South,Clothing,Rice,1149,Returning,UPI,7,1405,26341,24,-24936,-1774.8
278,2022-10-05,Hyderabad,North,Furniture,Mobile,1158,New,UPI,1,43597,8162,8,35435,81.28
279,2022-10-06,Hyderabad,North,Furniture,Table,1278,Returning,Net Banking,5,19702,24434,1,-4732,-24.02
280,2022-10-07,Hyderabad,North,Clothing,Mobile,1815,Returning,Cash,4,43719,3623,3,40096,91.71
281,2022-10-08,Bangalore,North,Electronics,Mobile,1403,New,UPI,7,27250,17537,8,9713,35.64
282,2022-10-09,Delhi,West,Electronics,Shirt,1892,Returning,UPI,9,42751,4658,14,38093,89.1
283,2022-10-10,Chennai,South,Groceries,Table,1677,New,Cash,5,22442,9200,29,13242,59.01
284,2022-10-11,Mumbai,South,Groceries,Table,1310,New,UPI,4,18693,11031,12,7662,40.99
285,2022-10-12,Chennai,South,Clothing,Shirt,1067,New,Cash,9,25005,28238,19,-3233,-12.93
286,2022-10-13,Delhi,North,Electronics,Rice,1462,Returning,Cash,5,45793,10379,7,35414,77.33
287,2022-10-14,Mumbai,North,Furniture,Shirt,1087,New,Cash,9,38697,6043,25,32654,84.38
288,2022-10-15,Delhi,South,Groceries,Table,1216,New,Net Banking,8,29988,14480,27,15508,51.71
289,2022-10-16,Hyderabad,North,Furniture,Table,1000,Returning,Cash,4,33333,15656,18,17677,53.03
290,2022-10-17,Mumbai,South,Groceries,Rice,1134,Returning,Cash,7,30992,10080,18,20912,67.48
291,2022-10-18,Hyderabad,South,Clothing,Shirt,1696,Returning,Card,5,10522,19081,24,-8559,-81.34
292,2022-10-19,Chennai,South,Electronics,Laptop,1350,Returning,Card,4,46406,4411,15,41995,90.49
293,2022-10-20,Chennai,South,Groceries,Laptop,1139,Returning,Net Banking,5,42470,14082,10,28388,66.84
294,2022-10-21,Mumbai,South,Electronics,Rice,1617,Returning,Cash,5,44532,11620,9,32912,73.91
295,2022-10-22,Mumbai,South,Furniture,Shirt,1132,New,Card,9,13121,5735,7,7386,56.29
296,2022-10-23,Delhi,South,Clothing,Shirt,1619,Returning,Card,9,15219,5299,0,9920,65.18
297,2022-10-24,Delhi,North,Electronics,Mobile,1177,New,UPI,6,2617,25591,9,-22974,-877.88
298,2022-10-25,Hyderabad,South,Clothing,Table,1809,Returning,Cash,4,44016,28734,29,15282,34.72
299,2022-10-26,Mumbai,South,Electronics,Sofa,1357,New,Card,2,25276,14725,17,10551,41.74
300,2022-10-27,Chennai,North,Furniture,Rice,1379,New,Net Banking,3,35351,26909,2,8442,23.88
301,2022-10-28,Delhi,North,Furniture,Sofa,1907,Returning,UPI,2,7704,22244,29,-14540,-188.73
302,2022-10-29,Delhi,North,Clothing,Sofa,1870,Returning,UPI,5,41756,25105,10,16651,39.88
303,2022-10-30,Chennai,South,Furniture,Rice,1657,New,Cash,6,18959,28290,17,-9331,-49.22
304,2022-10-31,Delhi,West,Groceries,Shirt,1449,Returning,Cash,5,29522,17209,2,12313,41.71
305,2022-11-01,Hyderabad,West,Electronics,Rice,1585,Returning,UPI,2,10953,4266,7,6687,61.05
306,2022-11-02,Mumbai,North,Furniture,Sofa,1462,New,Net Banking,5,27567,4611,26,22956,83.27
307,2022-11-03,Chennai,West,Groceries,Table,1989,New,Cash,9,23560,25186,26,-1626,-6.9
308,2022-11-04,Mumbai,North,Clothing,Table,1107,New,Cash,4,3613,7515,27,-3902,-108.0
309,2022-11-05,Delhi,South,Groceries,Table,1121,Returning,UPI,2,37660,7356,13,30304,80.47
310,2022-11-06,Delhi,West,Clothing,Shirt,1016,Returning,UPI,3,46104,16990,5,29114,63.15
311,2022-11-07,Chennai,South,Clothing,Laptop,1195,Returning,Cash,3,40501,2926,14,37575,92.78
312,2022-11-08,Hyderabad,West,Electronics,Rice,1326,Returning,Card,9,38199,14997,13,23202,60.74
313,2022-11-09,Bangalore,South,Electronics,Table,1317,New,Cash,4,25496,21262,6,4234,16.61
314,2022-11-10,Chennai,West,Groceries,Rice,1808,Returning,Card,1,18765,21248,9,-2483,-13.23
315,2022-11-11,Bangalore,South,Electronics,Table,1478,New,UPI,1,26721,19415,14,7306,27.34
316,2022-11-12,Bangalore,South,Electronics,Shirt,1251,Returning,Card,7,4515,23694,28,-19179,-424.78
317,2022-11-13,Hyderabad,West,Electronics,Laptop,1502,Returning,Net Banking,7,5454,11836,9,-6382,-117.02
318,2022-11-14,Bangalore,South,Groceries,Laptop,1998,New,UPI,2,41537,5816,21,35721,86.0
319,2022-11-15,Bangalore,South,Furniture,Table,1118,Returning,Cash,9,23873,5862,16,18011,75.45
320,2022-11-16,Hyderabad,South,Electronics,Shirt,1673,Returning,Cash,9,9384,5193,26,4191,44.66
321,2022-11-17,Bangalore,West,Electronics,Mobile,1709,New,UPI,5,14727,9490,18,5237,35.56
322,2022-11-18,Bangalore,West,Groceries,Rice,1497,Returning,UPI,3,4534,15633,28,-11099,-244.79
323,2022-11-19,Bangalore,South,Furniture,Rice,1485,New,Net Banking,3,34523,22152,16,12371,35.83
324,2022-11-20,Chennai,South,Electronics,Sofa,1044,New,UPI,3,32889,14678,11,18211,55.37
325,2022-11-21,Chennai,West,Clothing,Shirt,1313,New,Cash,6,26465,11129,14,15336,57.95
326,2022-11-22,Chennai,West,Groceries,Sofa,1178,New,Net Banking,4,31593,18895,25,12698,40.19
327,2022-11-23,Hyderabad,South,Electronics,Table,1893,Returning,Cash,8,22330,15251,11,7079,31.7
328,2022-11-24,Delhi,South,Electronics,Sofa,1417,Returning,Card,5,9302,925,24,8377,90.06
329,2022-11-25,Bangalore,South,Clothing,Laptop,1555,Returning,UPI,1,13907,3544,28,10363,74.52
330,2022-11-26,Bangalore,North,Clothing,Rice,1782,New,Card,9,25430,11980,8,13450,52.89
331,2022-11-27,Hyderabad,West,Groceries,Sofa,1077,Returning,Cash,1,42752,11606,4,31146,72.85
332,2022-11-28,Bangalore,North,Groceries,Laptop,1325,Returning,Card,6,48153,6729,3,41424,86.03
333,2022-11-29,Chennai,West,Clothing,Shirt,1689,Returning,Card,1,8181,1739,11,6442,78.74
334,2022-11-30,Delhi,West,Groceries,Sofa,1356,Returning,Cash,3,47213,7066,15,40147,85.03
335,2022-12-01,Mumbai,West,Clothing,Table,1415,New,Cash,5,13875,20275,8,-6400,-46.13
336,2022-12-02,Bangalore,West,Electronics,Table,1962,New,UPI,7,28219,4713,24,23506,83.3
337,2022-12-03,Chennai,West,Clothing,Table,1514,Returning,Card,8,37182,20881,2,16301,43.84
338,2022-12-04,Mumbai,West,Clothing,Rice,1213,New,Net Banking,9,16005,3506,20,12499,78.09
339,2022-12-05,Delhi,West,Furniture,Sofa,1853,Returning,Net Banking,6,43269,7525,2,35744,82.61
340,2022-12-06,Mumbai,North,Clothing,Shirt,1073,Returning,Cash,9,15245,19923,25,-4678,-30.69
341,2022-12-07,Chennai,South,Clothing,Sofa,1562,Returning,Cash,8,7457,7058,17,399,5.35
342,2022-12-08,Mumbai,South,Furniture,Rice,1578,New,Card,9,7749,25674,16,-17925,-231.32
343,2022-12-09,Hyderabad,North,Groceries,Laptop,1508,Returning,Cash,4,34064,27163,27,6901,20.26
344,2022-12-10,Mumbai,North,Furniture,Rice,1331,New,Net Banking,9,10821,1684,9,9137,84.44
345,2022-12-11,Bangalore,North,Electronics,Table,1092,New,UPI,7,33761,27826,1,5935,17.58
346,2022-12-12,Bangalore,North,Furniture,Laptop,1687,Returning,UPI,5,39051,19468,23,19583,50.15
347,2022-12-13,Hyderabad,West,Electronics,Table,1656,New,Card,5,14119,29835,10,-15716,-111.31
348,2022-12-14,Chennai,South,Groceries,Mobile,1518,New,UPI,1,8664,14930,23,-6266,-72.32
349,2022-12-15,Bangalore,West,Furniture,Rice,1268,Returning,Cash,2,30281,28589,2,1692,5.59
350,2022-12-16,Delhi,South,Furniture,Rice,1375,New,Cash,3,41279,8602,22,32677,79.16
351,2022-12-17,Bangalore,South,Groceries,Shirt,1833,New,Cash,8,32821,14369,22,18452,56.22
352,2022-12-18,Bangalore,North,Electronics,Sofa,1003,Returning,Cash,6,39233,7616,1,31617,80.59
353,2022-12-19,Chennai,West,Furniture,Laptop,1137,Returning,Card,5,25647,13437,8,12210,47.61
354,2022-12-20,Mumbai,North,Electronics,Laptop,1230,New,UPI,1,46325,29130,18,17195,37.12
355,2022-12-21,Bangalore,West,Furniture,Shirt,1599,Returning,Net Banking,9,5382,4883,1,499,9.27
356,2022-12-22,Hyderabad,South,Clothing,Shirt,1528,Returning,UPI,3,17449,20820,27,-3371,-19.32
357,2022-12-23,Mumbai,North,Furniture,Sofa,1051,New,Cash,3,18263,18583,18,-320,-1.75
358,2022-12-24,Delhi,North,Groceries,Table,1645,New,Net Banking,2,25643,5007,1,20636,80.47
359,2022-12-25,Chennai,South,Groceries,Sofa,1722,Returning,Card,4,10408,15235,14,-4827,-46.38
360,2022-12-26,Delhi,South,Electronics,Rice,1324,New,Cash,2,24606,27651,23,-3045,-12.38
361,2022-12-27,Mumbai,South,Furniture,Table,1991,Returning,Cash,9,28603,17019,20,11584,40.5
362,2022-12-28,Mumbai,North,Electronics,Mobile,1969,Returning,Net Banking,7,47458,2525,2,44933,94.68
363,2022-12-29,Mumbai,West,Electronics,Sofa,1904,New,Card,8,6069,20419,4,-14350,-236.45
364,2022-12-30,Delhi,North,Clothing,Shirt,1730,New,Net Banking,3,20623,5354,10,15269,74.04
365,2022-12-31,Mumbai,West,Clothing,Table,1716,Returning,Card,6,45440,5867,26,39573,87.09
366,2023-01-01,Delhi,North,Groceries,Sofa,1722,Returning,Cash,6,17891,3390,23,14501,81.05
367,2023-01-02,Mumbai,North,Electronics,Laptop,1276,Returning,UPI,1,8704,19641,6,-10937,-125.65
368,2023-01-03,Hyderabad,South,Groceries,Mobile,1535,Returning,Cash,6,29290,4273,5,25017,85.41
369,2023-01-04,Mumbai,West,Furniture,Rice,1485,New,UPI,3,28460,25456,13,3004,10.56
370,2023-01-05,Delhi,North,Electronics,Laptop,1515,Returning,UPI,3,18509,23536,28,-5027,-27.16
371,2023-01-06,Bangalore,North,Electronics,Laptop,1151,New,Card,3,18269,16319,0,1950,10.67
372,2023-01-07,Mumbai,South,Furniture,Mobile,1954,New,Net Banking,8,8975,2028,25,6947,77.4
373,2023-01-08,Bangalore,South,Furniture,Rice,1482,Returning,Card,5,45837,29977,16,15860,34.6
374,2023-01-09,Hyderabad,West,Groceries,Shirt,1258,New,Cash,4,7565,21455,16,-13890,-183.61
375,2023-01-10,Chennai,North,Groceries,Table,1323,New,Net Banking,9,23467,12320,13,11147,47.5
376,2023-01-11,Hyderabad,West,Furniture,Rice,1868,Returning,UPI,9,5870,5549,9,321,5.47
377,2023-01-12,Mumbai,North,Groceries,Sofa,1167,New,UPI,1,19909,1348,29,18561,93.23
378,2023-01-13,Bangalore,West,Furniture,Laptop,1687,New,Cash,2,10117,21011,7,-10894,-107.68
379,2023-01-14,Bangalore,South,Electronics,Sofa,1309,Returning,Net Banking,8,2938,10619,7,-7681,-261.44
380,2023-01-15,Delhi,North,Electronics,Shirt,1802,Returning,Cash,5,29390,10857,13,18533,63.06
381,2023-01-16,Bangalore,West,Clothing,Sofa,1478,Returning,Cash,7,45322,16667,6,28655,63.23
382,2023-01-17,Delhi,South,Electronics,Rice,1055,Returning,Card,1,37000,24235,5,12765,34.5
383,2023-01-18,Chennai,South,Furniture,Sofa,1619,Returning,Cash,5,21128,12978,3,8150,38.57
384,2023-01-19,Mumbai,West,Groceries,Shirt,1472,Returning,Net Banking,3,32781,22750,0,10031,30.6
385,2023-01-20,Delhi,North,Clothing,Shirt,1295,Returning,Cash,2,4465,22753,14,-18288,-409.59
386,2023-01-21,Chennai,North,Groceries,Shirt,1460,New,Net Banking,2,1440,2621,24,-1181,-82.01
387,2023-01-22,Bangalore,South,Furniture,Rice,1323,New,UPI,9,6413,13410,14,-6997,-109.11
388,2023-01-23,Bangalore,North,Electronics,Shirt,1813,Returning,Cash,4,12663,27994,0,-15331,-121.07
389,2023-01-24,Chennai,North,Clothing,Laptop,1845,New,Net Banking,4,39523,5181,19,34342,86.89
390,2023-01-25,Bangalore,North,Furniture,Shirt,1140,New,UPI,7,38780,15255,2,23525,60.66
391,2023-01-26,Chennai,South,Clothing,Sofa,1666,Returning,Net Banking,2,20547,972,22,19575,95.27
392,2023-01-27,Delhi,West,Clothing,Table,1261,New,UPI,3,17126,18671,4,-1545,-9.02
393,2023-01-28,Delhi,North,Electronics,Sofa,1784,Returning,Card,3,40520,613,4,39907,98.49
394,2023-01-29,Chennai,South,Furniture,Table,1419,New,Cash,6,1005,14190,3,-13185,-1311.94
395,2023-01-30,Delhi,South,Groceries,Sofa,1743,Returning,Cash,3,38544,26412,16,12132,31.48
396,2023-01-31,Delhi,West,Clothing,Rice,1240,New,UPI,5,8038,6973,20,1065,13.25
397,2023-02-01,Delhi,North,Clothing,Sofa,1354,New,Card,4,7414,9030,19,-1616,-21.8
398,2023-02-02,Hyderabad,North,Groceries,Rice,1848,New,Net Banking,3,23123,19169,13,3954,17.1
399,2023-02-03,Mumbai,West,Furniture,Rice,1769,Returning,Card,8,4970,1696,25,3274,65.88
400,2023-02-04,Bangalore,West,Clothing,Shirt,1760,New,Net Banking,3,12050,16962,28,-4912,-40.76
401,2023-02-05,Hyderabad,South,Clothing,Laptop,1588,New,Net Banking,6,3606,21443,7,-17837,-494.65
402,2023-02-06,Delhi,South,Clothing,Table,1179,Returning,Cash,7,17482,6517,1,10965,62.72
403,2023-02-07,Chennai,West,Furniture,Shirt,1065,Returning,UPI,7,34293,3152,7,31141,90.81
404,2023-02-08,Delhi,North,Furniture,Shirt,1819,New,Cash,2,7337,29733,0,-22396,-305.25
405,2023-02-09,Mumbai,South,Groceries,Rice,1347,New,Cash,3,34948,29456,28,5492,15.71
406,2023-02-10,Delhi,South,Furniture,Rice,1170,New,Cash,4,25451,21202,3,4249,16.69
407,2023-02-11,Chennai,North,Furniture,Table,1473,New,Net Banking,7,27265,11332,18,15933,58.44
408,2023-02-12,Mumbai,South,Electronics,Sofa,1533,Returning,Cash,2,26714,5885,4,20829,77.97
409,2023-02-13,Delhi,North,Groceries,Sofa,1366,New,Net Banking,3,21875,15208,28,6667,30.48
410,2023-02-14,Mumbai,North,Clothing,Shirt,1106,New,UPI,7,14057,26332,4,-12275,-87.32
411,2023-02-15,Bangalore,North,Furniture,Mobile,1438,Returning,Net Banking,7,33400,23938,20,9462,28.33
412,2023-02-16,Bangalore,West,Clothing,Mobile,1834,New,Net Banking,3,6922,17711,27,-10789,-155.87
413,2023-02-17,Delhi,West,Clothing,Sofa,1226,New,Card,1,4071,15071,19,-11000,-270.2
414,2023-02-18,Mumbai,West,Electronics,Mobile,1443,New,Cash,3,23025,27794,23,-4769,-20.71
415,2023-02-19,Chennai,North,Furniture,Sofa,1441,Returning,Cash,5,28503,21807,18,6696,23.49
416,2023-02-20,Delhi,North,Groceries,Rice,1395,Returning,Cash,7,24765,11502,11,13263,53.56
417,2023-02-21,Bangalore,West,Furniture,Shirt,1727,New,Cash,4,36560,3885,19,32675,89.37
418,2023-02-22,Bangalore,South,Clothing,Laptop,1580,New,Card,1,47612,22940,0,24672,51.82
419,2023-02-23,Delhi,North,Groceries,Shirt,1083,Returning,Card,6,33782,2465,6,31317,92.7
420,2023-02-24,Mumbai,South,Furniture,Sofa,1614,New,Card,2,19799,2927,16,16872,85.22
421,2023-02-25,Bangalore,South,Clothing,Sofa,1550,New,Card,3,36453,3341,1,33112,90.83
422,2023-02-26,Mumbai,North,Clothing,Shirt,1012,Returning,Cash,4,28476,25689,10,2787,9.79
423,2023-02-27,Bangalore,North,Electronics,Table,1808,Returning,Net Banking,6,17212,25638,6,-8426,-48.95
424,2023-02-28,Bangalore,South,Electronics,Sofa,1824,Returning,UPI,6,10428,7063,16,3365,32.27
425,2023-03-01,Hyderabad,South,Electronics,Mobile,1692,New,Card,7,32419,14887,26,17532,54.08
426,2023-03-02,Bangalore,West,Clothing,Mobile,1492,New,Net Banking,5,9159,6340,2,2819,30.78
427,2023-03-03,Chennai,West,Furniture,Sofa,1267,New,Card,7,25310,15654,28,9656,38.15
428,2023-03-04,Delhi,North,Electronics,Sofa,1524,New,Cash,2,37868,24694,21,13174,34.79
429,2023-03-05,Delhi,West,Furniture,Table,1119,Returning,Cash,1,40142,14593,5,25549,63.65
430,2023-03-06,Mumbai,West,Electronics,Mobile,1969,New,Net Banking,8,7004,22948,21,-15944,-227.64
431,2023-03-07,Bangalore,West,Groceries,Sofa,1352,New,Net Banking,1,39289,24028,10,15261,38.84
432,2023-03-08,Chennai,West,Groceries,Sofa,1056,Returning,Net Banking,2,12412,29902,28,-17490,-140.91
433,2023-03-09,Mumbai,South,Electronics,Table,1039,Returning,Cash,6,12755,4852,17,7903,61.96
434,2023-03-10,Hyderabad,North,Clothing,Table,1885,New,Cash,1,20017,684,17,19333,96.58
435,2023-03-11,Mumbai,West,Electronics,Shirt,1335,Returning,UPI,3,4890,10884,21,-5994,-122.58
436,2023-03-12,Mumbai,South,Electronics,Table,1639,Returning,Net Banking,7,29840,14819,9,15021,50.34
437,2023-03-13,Bangalore,South,Clothing,Laptop,1172,New,UPI,8,18175,22693,4,-4518,-24.86
438,2023-03-14,Hyderabad,South,Groceries,Mobile,1546,New,Card,4,10191,20949,29,-10758,-105.56
439,2023-03-15,Mumbai,West,Furniture,Shirt,1258,New,UPI,3,1151,24065,22,-22914,-1990.79
440,2023-03-16,Chennai,West,Electronics,Laptop,1887,New,Card,1,20447,8937,22,11510,56.29
441,2023-03-17,Chennai,North,Clothing,Sofa,1516,Returning,Card,9,23751,29162,20,-5411,-22.78
442,2023-03-18,Delhi,West,Electronics,Sofa,1729,Returning,UPI,6,30175,10926,23,19249,63.79
443,2023-03-19,Hyderabad,West,Clothing,Shirt,1522,New,Net Banking,6,25288,8004,25,17284,68.35
444,2023-03-20,Hyderabad,South,Furniture,Table,1893,New,Card,9,47629,24310,21,23319,48.96
445,2023-03-21,Delhi,North,Furniture,Sofa,1838,Returning,Net Banking,1,48800,25941,14,22859,46.84
446,2023-03-22,Mumbai,West,Groceries,Rice,1116,New,Cash,6,38367,18971,20,19396,50.55
447,2023-03-23,Hyderabad,West,Clothing,Shirt,1183,New,Card,5,13274,1100,19,12174,91.71
448,2023-03-24,Chennai,South,Clothing,Laptop,1905,New,Cash,6,13218,8304,22,4914,37.18
449,2023-03-25,Chennai,South,Groceries,Shirt,1873,New,UPI,8,24792,13749,3,11043,44.54
450,2023-03-26,Bangalore,West,Groceries,Mobile,1115,Returning,Net Banking,5,3977,6037,20,-2060,-51.8
451,2023-03-27,Hyderabad,North,Clothing,Table,1161,New,UPI,2,18226,19917,20,-1691,-9.28
452,2023-03-28,Mumbai,North,Groceries,Table,1578,Returning,Card,2,30022,18940,0,11082,36.91
453,2023-03-29,Delhi,South,Furniture,Shirt,1711,New,Cash,5,4793,15185,14,-10392,-216.82
454,2023-03-30,Delhi,South,Electronics,Sofa,1542,New,Card,3,2659,27207,16,-24548,-923.2
455,2023-03-31,Mumbai,West,Furniture,Sofa,1586,Returning,UPI,3,38930,9224,18,29706,76.31
456,2023-04-01,Bangalore,South,Groceries,Rice,1236,New,Net Banking,8,44473,5584,13,38889,87.44
457,2023-04-02,Delhi,West,Clothing,Rice,1838,Returning,Net Banking,7,17040,2542,26,14498,85.08
458,2023-04-03,Hyderabad,North,Clothing,Table,1065,New,Card,1,5270,24844,18,-19574,-371.42
459,2023-04-04,Bangalore,North,Furniture,Rice,1069,New,Card,5,14286,17241,17,-2955,-20.68
460,2023-04-05,Hyderabad,West,Clothing,Laptop,1808,New,Cash,9,4603,17261,27,-12658,-274.99
461,2023-04-06,Chennai,South,Groceries,Rice,1446,New,UPI,4,47540,27295,1,20245,42.59
462,2023-04-07,Bangalore,North,Furniture,Laptop,1415,New,Card,1,18600,13836,5,4764,25.61
463,2023-04-08,Delhi,South,Clothing,Rice,1531,Returning,Cash,8,3291,21372,12,-18081,-549.41
464,2023-04-09,Bangalore,North,Electronics,Table,1440,Returning,Card,5,14123,13914,16,209,1.48
465,2023-04-10,Bangalore,West,Electronics,Table,1737,New,Net Banking,2,4811,5297,5,-486,-10.1
466,2023-04-11,Bangalore,West,Groceries,Laptop,1945,New,Cash,1,14347,3807,20,10540,73.46
467,2023-04-12,Bangalore,West,Clothing,Shirt,1463,Returning,Cash,3,32276,14221,21,18055,55.94
468,2023-04-13,Hyderabad,North,Groceries,Table,1920,Returning,Card,9,47619,3096,4,44523,93.5
469,2023-04-14,Chennai,South,Furniture,Shirt,1395,New,UPI,1,16513,17667,6,-1154,-6.99
470,2023-04-15,Mumbai,South,Electronics,Sofa,1710,New,Net Banking,4,6142,22808,0,-16666,-271.34
471,2023-04-16,Bangalore,South,Furniture,Laptop,1550,Returning,UPI,8,24246,19263,12,4983,20.55
472,2023-04-17,Delhi,North,Clothing,Table,1656,New,Cash,8,26507,24715,18,1792,6.76
473,2023-04-18,Bangalore,North,Groceries,Mobile,1556,Returning,UPI,8,27714,12295,21,15419,55.64
474,2023-04-19,Delhi,North,Groceries,Sofa,1394,New,Cash,8,13194,15484,0,-2290,-17.36
475,2023-04-20,Hyderabad,North,Groceries,Shirt,1325,Returning,UPI,4,8526,26058,12,-17532,-205.63
476,2023-04-21,Delhi,North,Furniture,Table,1892,Returning,Card,8,20362,12634,10,7728,37.95
477,2023-04-22,Mumbai,South,Electronics,Laptop,1918,New,UPI,9,47281,11282,26,35999,76.14
478,2023-04-23,Chennai,North,Furniture,Rice,1090,Returning,Cash,7,45852,9734,6,36118,78.77
479,2023-04-24,Delhi,North,Furniture,Mobile,1749,New,Net Banking,2,47117,22151,19,24966,52.99
480,2023-04-25,Delhi,South,Clothing,Shirt,1069,New,Net Banking,9,48836,24522,2,24314,49.79
481,2023-04-26,Chennai,North,Clothing,Sofa,1165,New,Net Banking,8,5595,19422,25,-13827,-247.13
482,2023-04-27,Mumbai,South,Clothing,Laptop,1641,New,Cash,5,31394,15118,24,16276,51.84
483,2023-04-28,Bangalore,South,Electronics,Mobile,1213,Returning,UPI,3,16402,17745,0,-1343,-8.19
484,2023-04-29,Delhi,West,Electronics,Laptop,1851,New,Net Banking,7,28140,18760,7,9380,33.33
485,2023-04-30,Chennai,West,Clothing,Table,1600,New,Net Banking,2,23595,10527,16,13068,55.38
486,2023-05-01,Hyderabad,West,Clothing,Rice,1334,New,Net Banking,3,43723,14486,12,29237,66.87
487,2023-05-02,Chennai,West,Electronics,Sofa,1763,New,Card,9,47764,12900,13,34864,72.99
488,2023-05-03,Hyderabad,North,Groceries,Laptop,1368,Returning,Cash,4,25911,4026,4,21885,84.46
489,2023-05-04,Mumbai,West,Electronics,Shirt,1860,New,Cash,4,26752,26761,25,-9,-0.03
490,2023-05-05,Bangalore,South,Electronics,Table,1583,Returning,Cash,3,20405,12093,23,8312,40.74
